date,day,pmutS,volume,treatment,Well Row,Well Col,Content,OD,N,concentration
2017-09-06,2,75,1,nalidixic acid,B,2,Sample X14,1.177,1177e6,0.125
2017-09-06,2,75,1,nalidixic acid,B,3,Sample X15,1.123,1123e6,0.125
2017-09-06,2,75,1,nalidixic acid,B,4,Sample X16,1.241,1241e6,0.125
2017-09-06,2,75,1,nalidixic acid,B,5,Sample X17,1.245,1245e6,0.125
2017-09-06,2,75,1,nalidixic acid,B,6,Sample X18,1.2,12e8,0.125
2017-09-06,2,75,1,nalidixic acid,B,7,Sample X19,1.242,1242e6,0.125
2017-09-06,2,75,1,nalidixic acid,B,8,Sample X20,1.087,1087e6,0.125
2017-09-06,2,75,1,nalidixic acid,B,9,Sample X21,1.135,1135e6,0.125
2017-09-06,2,75,1,nalidixic acid,B,10,Sample X22,1.145,1145e6,0.125
2017-09-06,2,75,1,nalidixic acid,B,11,Sample X23,1.196,1196e6,0.125
2017-09-06,2,75,1,nalidixic acid,C,2,Sample X26,1.238,1238e6,0.125
2017-09-06,2,75,1,nalidixic acid,C,3,Sample X27,1.034,1034e6,0.125
2017-09-06,2,75,1,nalidixic acid,C,4,Sample X28,0.904,904e6,0.125
2017-09-06,2,75,1,nalidixic acid,C,5,Sample X29,1.126,1126e6,0.125
2017-09-06,2,75,1,nalidixic acid,C,6,Sample X30,1.05,105e7,0.125
2017-09-06,2,75,1,nalidixic acid,C,7,Sample X31,1.161,1161e6,0.125
2017-09-06,2,75,1,nalidixic acid,C,8,Sample X32,1.17,117e7,0.125
2017-09-06,2,75,1,nalidixic acid,C,9,Sample X33,1.159,1159e6,0.125
2017-09-06,2,75,1,nalidixic acid,C,10,Sample X34,1.173,1173e6,0.125
2017-09-06,2,75,1,nalidixic acid,C,11,Sample X35,1.134,1134e6,0.125
2017-09-06,2,75,1,nalidixic acid,D,2,Sample X38,1.351,1351e6,0.125
2017-09-06,2,75,1,nalidixic acid,D,3,Sample X39,1.351,1351e6,0.125
2017-09-06,2,75,1,nalidixic acid,D,4,Sample X40,1.343,1343e6,0.125
2017-09-06,2,75,1,nalidixic acid,D,5,Sample X41,1.334,1334e6,0.125
2017-09-06,2,75,1,nalidixic acid,D,6,Sample X42,1.328,1328e6,0.125
2017-09-06,2,75,1,nalidixic acid,D,7,Sample X43,1.349,1349e6,0.125
2017-09-06,2,75,1,nalidixic acid,D,8,Sample X44,1.319,1319e6,0.125
2017-09-06,2,75,1,nalidixic acid,D,9,Sample X45,1.292,1292e6,0.125
2017-09-06,2,75,1,nalidixic acid,D,10,Sample X46,1.334,1334e6,0.125
2017-09-06,2,75,1,nalidixic acid,D,11,Sample X47,1.333,1333e6,0.125
2017-09-06,2,75,1,nalidixic acid,E,2,Sample X50,1.322,1322e6,0.125
2017-09-06,2,75,1,nalidixic acid,E,3,Sample X51,1.339,1339e6,0.125
2017-09-06,2,75,1,nalidixic acid,E,4,Sample X52,1.331,1331e6,0.125
2017-09-06,2,75,1,nalidixic acid,E,5,Sample X53,1.327,1327e6,0.125
2017-09-06,2,75,1,nalidixic acid,E,6,Sample X54,1.335,1335e6,0.125
2017-09-06,2,75,1,nalidixic acid,E,7,Sample X55,1.332,1332e6,0.125
2017-09-06,2,75,1,nalidixic acid,E,8,Sample X56,1.299,1299e6,0.125
2017-09-06,2,75,1,nalidixic acid,E,9,Sample X57,1.345,1345e6,0.125
2017-09-06,2,75,1,nalidixic acid,E,10,Sample X58,1.295,1295e6,0.125
2017-09-06,2,75,1,nalidixic acid,E,11,Sample X59,1.368,1368e6,0.125
2017-09-06,2,75,1,nalidixic acid,F,2,Sample X62,1.323,1323e6,0.125
2017-09-06,2,75,1,nalidixic acid,F,3,Sample X63,1.329,1329e6,0.125
2017-09-06,2,75,1,nalidixic acid,F,4,Sample X64,1.353,1353e6,0.125
2017-09-06,2,75,1,nalidixic acid,F,5,Sample X65,1.346,1346e6,0.125
2017-09-06,2,75,1,nalidixic acid,F,6,Sample X66,1.346,1346e6,0.125
2017-09-06,2,75,1,nalidixic acid,F,7,Sample X67,1.332,1332e6,0.125
2017-09-06,2,75,1,nalidixic acid,F,8,Sample X68,1.304,1304e6,0.125
2017-09-06,2,75,1,nalidixic acid,F,9,Sample X69,1.281,1281e6,0.125
2017-09-06,2,75,1,nalidixic acid,F,10,Sample X70,1.271,1271e6,0.125
2017-09-06,2,75,1,nalidixic acid,F,11,Sample X71,1.318,1318e6,0.125
2017-09-06,2,75,1,nalidixic acid,G,2,Sample X74,1.337,1337e6,0.125
2017-09-06,2,75,1,nalidixic acid,G,3,Sample X75,1.354,1354e6,0.125
2017-09-06,2,75,1,nalidixic acid,G,4,Sample X76,1.327,1327e6,0.125
2017-09-06,2,75,1,nalidixic acid,G,5,Sample X77,1.33,133e7,0.125
2017-09-06,2,75,1,nalidixic acid,G,6,Sample X78,1.33,133e7,0.125
2017-09-06,2,75,1,nalidixic acid,G,7,Sample X79,1.322,1322e6,0.125
2017-09-06,2,75,1,nalidixic acid,G,8,Sample X80,1.326,1326e6,0.125
2017-09-06,2,75,1,nalidixic acid,G,9,Sample X81,1.287,1287e6,0.125
2017-09-06,2,75,1,nalidixic acid,G,10,Sample X82,1.296,1296e6,0.125
2017-09-06,2,75,1,nalidixic acid,G,11,Sample X83,1.351,1351e6,0.125
2017-09-06,2,75,1,rifampicin,B,2,Sample X14,1.369,1369e6,0.125
2017-09-06,2,75,1,rifampicin,B,3,Sample X15,1.386,1386e6,0.125
2017-09-06,2,75,1,rifampicin,B,4,Sample X16,1.312,1312e6,0.125
2017-09-06,2,75,1,rifampicin,B,5,Sample X17,1.345,1345e6,0.125
2017-09-06,2,75,1,rifampicin,B,6,Sample X18,1.322,1322e6,0.125
2017-09-06,2,75,1,rifampicin,B,7,Sample X19,1.339,1339e6,0.125
2017-09-06,2,75,1,rifampicin,B,8,Sample X20,1.333,1333e6,0.125
2017-09-06,2,75,1,rifampicin,B,9,Sample X21,1.303,1303e6,0.125
2017-09-06,2,75,1,rifampicin,B,10,Sample X22,1.365,1365e6,0.125
2017-09-06,2,75,1,rifampicin,B,11,Sample X23,1.343,1343e6,0.125
2017-09-06,2,75,1,rifampicin,C,2,Sample X26,1.308,1308e6,0.125
2017-09-06,2,75,1,rifampicin,C,3,Sample X27,1.263,1263e6,0.125
2017-09-06,2,75,1,rifampicin,C,4,Sample X28,1.304,1304e6,0.125
2017-09-06,2,75,1,rifampicin,C,5,Sample X29,1.236,1236e6,0.125
2017-09-06,2,75,1,rifampicin,C,6,Sample X30,1.264,1264e6,0.125
2017-09-06,2,75,1,rifampicin,C,7,Sample X31,1.325,1325e6,0.125
2017-09-06,2,75,1,rifampicin,C,8,Sample X32,1.25,125e7,0.125
2017-09-06,2,75,1,rifampicin,C,9,Sample X33,1.257,1257e6,0.125
2017-09-06,2,75,1,rifampicin,C,10,Sample X34,1.278,1278e6,0.125
2017-09-06,2,75,1,rifampicin,C,11,Sample X35,1.314,1314e6,0.125
2017-09-06,2,75,1,rifampicin,D,2,Sample X38,1.288,1288e6,0.125
2017-09-06,2,75,1,rifampicin,D,3,Sample X39,1.262,1262e6,0.125
2017-09-06,2,75,1,rifampicin,D,4,Sample X40,1.304,1304e6,0.125
2017-09-06,2,75,1,rifampicin,D,5,Sample X41,1.263,1263e6,0.125
2017-09-06,2,75,1,rifampicin,D,6,Sample X42,1.226,1226e6,0.125
2017-09-06,2,75,1,rifampicin,D,7,Sample X43,1.268,1268e6,0.125
2017-09-06,2,75,1,rifampicin,D,8,Sample X44,1.283,1283e6,0.125
2017-09-06,2,75,1,rifampicin,D,9,Sample X45,1.238,1238e6,0.125
2017-09-06,2,75,1,rifampicin,D,10,Sample X46,1.287,1287e6,0.125
2017-09-06,2,75,1,rifampicin,D,11,Sample X47,1.351,1351e6,0.125
2017-09-06,2,75,1,rifampicin,E,2,Sample X50,1.275,1275e6,0.125
2017-09-06,2,75,1,rifampicin,E,3,Sample X51,1.331,1331e6,0.125
2017-09-06,2,75,1,rifampicin,E,4,Sample X52,1.199,1199e6,0.125
2017-09-06,2,75,1,rifampicin,E,5,Sample X53,1.31,131e7,0.125
2017-09-06,2,75,1,rifampicin,E,6,Sample X54,1.257,1257e6,0.125
2017-09-06,2,75,1,rifampicin,E,7,Sample X55,1.185,1185e6,0.125
2017-09-06,2,75,1,rifampicin,E,8,Sample X56,1.255,1255e6,0.125
2017-09-06,2,75,1,rifampicin,E,9,Sample X57,1.215,1215e6,0.125
2017-09-06,2,75,1,rifampicin,E,10,Sample X58,1.304,1304e6,0.125
2017-09-06,2,75,1,rifampicin,E,11,Sample X59,1.275,1275e6,0.125
2017-09-06,2,75,1,rifampicin,F,2,Sample X62,1.271,1271e6,0.125
2017-09-06,2,75,1,rifampicin,F,3,Sample X63,1.292,1292e6,0.125
2017-09-06,2,75,1,rifampicin,F,4,Sample X64,1.245,1245e6,0.125
2017-09-06,2,75,1,rifampicin,F,5,Sample X65,1.294,1294e6,0.125
2017-09-06,2,75,1,rifampicin,F,6,Sample X66,1.22,122e7,0.125
2017-09-06,2,75,1,rifampicin,F,7,Sample X67,1.241,1241e6,0.125
2017-09-06,2,75,1,rifampicin,F,8,Sample X68,1.304,1304e6,0.125
2017-09-06,2,75,1,rifampicin,F,9,Sample X69,1.224,1224e6,0.125
2017-09-06,2,75,1,rifampicin,F,10,Sample X70,1.22,122e7,0.125
2017-09-06,2,75,1,rifampicin,F,11,Sample X71,1.241,1241e6,0.125
2017-09-06,2,75,1,rifampicin,G,2,Sample X74,1.299,1299e6,0.125
2017-09-06,2,75,1,rifampicin,G,3,Sample X75,1.349,1349e6,0.125
2017-09-06,2,75,1,rifampicin,G,4,Sample X76,1.318,1318e6,0.125
2017-09-06,2,75,1,rifampicin,G,5,Sample X77,1.254,1254e6,0.125
2017-09-06,2,75,1,rifampicin,G,6,Sample X78,1.274,1274e6,0.125
2017-09-06,2,75,1,rifampicin,G,7,Sample X79,1.273,1273e6,0.125
2017-09-06,2,75,1,rifampicin,G,8,Sample X80,1.285,1285e6,0.125
2017-09-06,2,75,1,rifampicin,G,9,Sample X81,1.27,127e7,0.125
2017-09-06,2,75,1,rifampicin,G,10,Sample X82,1.302,1302e6,0.125
2017-09-06,2,75,1,rifampicin,G,11,Sample X83,1.295,1295e6,0.125
2017-09-06,2,90,1,nalidixic acid,B,2,Sample X14,1.202,1202e6,0.125
2017-09-06,2,90,1,nalidixic acid,B,3,Sample X15,1.081,1081e6,0.125
2017-09-06,2,90,1,nalidixic acid,B,4,Sample X16,1.391,1391e6,0.125
2017-09-06,2,90,1,nalidixic acid,B,5,Sample X17,1.219,1219e6,0.125
2017-09-06,2,90,1,nalidixic acid,B,6,Sample X18,1.127,1127e6,0.125
2017-09-06,2,90,1,nalidixic acid,B,7,Sample X19,1.08,108e7,0.125
2017-09-06,2,90,1,nalidixic acid,B,8,Sample X20,1.225,1225e6,0.125
2017-09-06,2,90,1,nalidixic acid,B,9,Sample X21,1.188,1188e6,0.125
2017-09-06,2,90,1,nalidixic acid,B,10,Sample X22,1.116,1116e6,0.125
2017-09-06,2,90,1,nalidixic acid,B,11,Sample X23,0.829,829e6,0.125
2017-09-06,2,90,1,nalidixic acid,C,2,Sample X26,1.049,1048999999.9999999,0.125
2017-09-06,2,90,1,nalidixic acid,C,3,Sample X27,0.934,934e6,0.125
2017-09-06,2,90,1,nalidixic acid,C,4,Sample X28,1.293,1293e6,0.125
2017-09-06,2,90,1,nalidixic acid,C,5,Sample X29,1.089,1089e6,0.125
2017-09-06,2,90,1,nalidixic acid,C,6,Sample X30,1.133,1133e6,0.125
2017-09-06,2,90,1,nalidixic acid,C,7,Sample X31,1.081,1081e6,0.125
2017-09-06,2,90,1,nalidixic acid,C,8,Sample X32,0.937,937e6,0.125
2017-09-06,2,90,1,nalidixic acid,C,9,Sample X33,0.933,933e6,0.125
2017-09-06,2,90,1,nalidixic acid,C,10,Sample X34,1.041,1040999999.9999999,0.125
2017-09-06,2,90,1,nalidixic acid,C,11,Sample X35,1.146,1146e6,0.125
2017-09-06,2,90,1,nalidixic acid,D,2,Sample X38,1.046,1046e6,0.125
2017-09-06,2,90,1,nalidixic acid,D,3,Sample X39,1.117,1117e6,0.125
2017-09-06,2,90,1,nalidixic acid,D,4,Sample X40,1.216,1216e6,0.125
2017-09-06,2,90,1,nalidixic acid,D,5,Sample X41,1.175,1175e6,0.125
2017-09-06,2,90,1,nalidixic acid,D,6,Sample X42,1.157,1157e6,0.125
2017-09-06,2,90,1,nalidixic acid,D,7,Sample X43,1.132,1132e6,0.125
2017-09-06,2,90,1,nalidixic acid,D,8,Sample X44,1.025,1024999999.9999999,0.125
2017-09-06,2,90,1,nalidixic acid,D,9,Sample X45,1.175,1175e6,0.125
2017-09-06,2,90,1,nalidixic acid,D,10,Sample X46,1.18,118e7,0.125
2017-09-06,2,90,1,nalidixic acid,D,11,Sample X47,0.982,982e6,0.125
2017-09-06,2,90,1,nalidixic acid,E,2,Sample X50,1.091,1091e6,0.125
2017-09-06,2,90,1,nalidixic acid,E,3,Sample X51,1.191,1191e6,0.125
2017-09-06,2,90,1,nalidixic acid,E,4,Sample X52,1.085,1085e6,0.125
2017-09-06,2,90,1,nalidixic acid,E,5,Sample X53,1.035,1034999999.9999999,0.125
2017-09-06,2,90,1,nalidixic acid,E,6,Sample X54,0.912,912e6,0.125
2017-09-06,2,90,1,nalidixic acid,E,7,Sample X55,1.007,1006999999.9999999,0.125
2017-09-06,2,90,1,nalidixic acid,E,8,Sample X56,1.067,1067e6,0.125
2017-09-06,2,90,1,nalidixic acid,E,9,Sample X57,1.287,1287e6,0.125
2017-09-06,2,90,1,nalidixic acid,E,10,Sample X58,1.145,1145e6,0.125
2017-09-06,2,90,1,nalidixic acid,E,11,Sample X59,1.178,1178e6,0.125
2017-09-06,2,90,1,nalidixic acid,F,2,Sample X62,1.217,1217e6,0.125
2017-09-06,2,90,1,nalidixic acid,F,3,Sample X63,1.188,1188e6,0.125
2017-09-06,2,90,1,nalidixic acid,F,4,Sample X64,1.2,12e8,0.125
2017-09-06,2,90,1,nalidixic acid,F,5,Sample X65,1.24,124e7,0.125
2017-09-06,2,90,1,nalidixic acid,F,6,Sample X66,1.097,1097e6,0.125
2017-09-06,2,90,1,nalidixic acid,F,7,Sample X67,0.904,904e6,0.125
2017-09-06,2,90,1,nalidixic acid,F,8,Sample X68,0.902,902e6,0.125
2017-09-06,2,90,1,nalidixic acid,F,9,Sample X69,1.148,1148e6,0.125
2017-09-06,2,90,1,nalidixic acid,F,10,Sample X70,1.202,1202e6,0.125
2017-09-06,2,90,1,nalidixic acid,F,11,Sample X71,0.915,915e6,0.125
2017-09-06,2,90,1,nalidixic acid,G,2,Sample X74,1.087,1087e6,0.125
2017-09-06,2,90,1,nalidixic acid,G,3,Sample X75,1.175,1175e6,0.125
2017-09-06,2,90,1,nalidixic acid,G,4,Sample X76,1.253,1253e6,0.125
2017-09-06,2,90,1,nalidixic acid,G,5,Sample X77,1.029,1028999999.9999999,0.125
2017-09-06,2,90,1,nalidixic acid,G,6,Sample X78,0.882,882e6,0.125
2017-09-06,2,90,1,nalidixic acid,G,7,Sample X79,1.054,1054e6,0.125
2017-09-06,2,90,1,nalidixic acid,G,8,Sample X80,1.083,1083e6,0.125
2017-09-06,2,90,1,nalidixic acid,G,9,Sample X81,1.117,1117e6,0.125
2017-09-06,2,90,1,nalidixic acid,G,10,Sample X82,0.978,978e6,0.125
2017-09-06,2,90,1,nalidixic acid,G,11,Sample X83,0.867,867e6,0.125
2017-09-06,2,90,1,rifampicin,B,2,Sample X14,1.353,1353e6,0.125
2017-09-06,2,90,1,rifampicin,B,3,Sample X15,1.357,1357e6,0.125
2017-09-06,2,90,1,rifampicin,B,4,Sample X16,1.36,136e7,0.125
2017-09-06,2,90,1,rifampicin,B,5,Sample X17,1.264,1264e6,0.125
2017-09-06,2,90,1,rifampicin,B,6,Sample X18,1.283,1283e6,0.125
2017-09-06,2,90,1,rifampicin,B,7,Sample X19,1.317,1317e6,0.125
2017-09-06,2,90,1,rifampicin,B,8,Sample X20,1.349,1349e6,0.125
2017-09-06,2,90,1,rifampicin,B,9,Sample X21,1.306,1306e6,0.125
2017-09-06,2,90,1,rifampicin,B,10,Sample X22,1.351,1351e6,0.125
2017-09-06,2,90,1,rifampicin,B,11,Sample X23,1.377,1377e6,0.125
2017-09-06,2,90,1,rifampicin,C,2,Sample X26,1.322,1322e6,0.125
2017-09-06,2,90,1,rifampicin,C,3,Sample X27,1.298,1298e6,0.125
2017-09-06,2,90,1,rifampicin,C,4,Sample X28,1.292,1292e6,0.125
2017-09-06,2,90,1,rifampicin,C,5,Sample X29,1.209,1209e6,0.125
2017-09-06,2,90,1,rifampicin,C,6,Sample X30,1.273,1273e6,0.125
2017-09-06,2,90,1,rifampicin,C,7,Sample X31,1.283,1283e6,0.125
2017-09-06,2,90,1,rifampicin,C,8,Sample X32,1.28,128e7,0.125
2017-09-06,2,90,1,rifampicin,C,9,Sample X33,1.275,1275e6,0.125
2017-09-06,2,90,1,rifampicin,C,10,Sample X34,1.257,1257e6,0.125
2017-09-06,2,90,1,rifampicin,C,11,Sample X35,1.277,1277e6,0.125
2017-09-06,2,90,1,rifampicin,D,2,Sample X38,1.289,1289e6,0.125
2017-09-06,2,90,1,rifampicin,D,3,Sample X39,1.332,1332e6,0.125
2017-09-06,2,90,1,rifampicin,D,4,Sample X40,1.297,1297e6,0.125
2017-09-06,2,90,1,rifampicin,D,5,Sample X41,1.282,1282e6,0.125
2017-09-06,2,90,1,rifampicin,D,6,Sample X42,1.315,1315e6,0.125
2017-09-06,2,90,1,rifampicin,D,7,Sample X43,1.313,1313e6,0.125
2017-09-06,2,90,1,rifampicin,D,8,Sample X44,1.325,1325e6,0.125
2017-09-06,2,90,1,rifampicin,D,9,Sample X45,1.286,1286e6,0.125
2017-09-06,2,90,1,rifampicin,D,10,Sample X46,1.329,1329e6,0.125
2017-09-06,2,90,1,rifampicin,D,11,Sample X47,1.291,1291e6,0.125
2017-09-06,2,90,1,rifampicin,E,2,Sample X50,1.237,1237e6,0.125
2017-09-06,2,90,1,rifampicin,E,3,Sample X51,1.293,1293e6,0.125
2017-09-06,2,90,1,rifampicin,E,4,Sample X52,1.236,1236e6,0.125
2017-09-06,2,90,1,rifampicin,E,5,Sample X53,1.266,1266e6,0.125
2017-09-06,2,90,1,rifampicin,E,6,Sample X54,1.255,1255e6,0.125
2017-09-06,2,90,1,rifampicin,E,7,Sample X55,1.317,1317e6,0.125
2017-09-06,2,90,1,rifampicin,E,8,Sample X56,1.326,1326e6,0.125
2017-09-06,2,90,1,rifampicin,E,9,Sample X57,1.258,1258e6,0.125
2017-09-06,2,90,1,rifampicin,E,10,Sample X58,1.287,1287e6,0.125
2017-09-06,2,90,1,rifampicin,E,11,Sample X59,1.292,1292e6,0.125
2017-09-06,2,90,1,rifampicin,F,2,Sample X62,1.305,1305e6,0.125
2017-09-06,2,90,1,rifampicin,F,3,Sample X63,1.307,1307e6,0.125
2017-09-06,2,90,1,rifampicin,F,4,Sample X64,1.355,1355e6,0.125
2017-09-06,2,90,1,rifampicin,F,5,Sample X65,1.266,1266e6,0.125
2017-09-06,2,90,1,rifampicin,F,6,Sample X66,1.321,1321e6,0.125
2017-09-06,2,90,1,rifampicin,F,7,Sample X67,1.339,1339e6,0.125
2017-09-06,2,90,1,rifampicin,F,8,Sample X68,1.362,1362e6,0.125
2017-09-06,2,90,1,rifampicin,F,9,Sample X69,1.333,1333e6,0.125
2017-09-06,2,90,1,rifampicin,F,10,Sample X70,1.326,1326e6,0.125
2017-09-06,2,90,1,rifampicin,F,11,Sample X71,1.296,1296e6,0.125
2017-09-06,2,90,1,rifampicin,G,2,Sample X74,1.243,1243e6,0.125
2017-09-06,2,90,1,rifampicin,G,3,Sample X75,1.302,1302e6,0.125
2017-09-06,2,90,1,rifampicin,G,4,Sample X76,1.249,1249e6,0.125
2017-09-06,2,90,1,rifampicin,G,5,Sample X77,1.244,1244e6,0.125
2017-09-06,2,90,1,rifampicin,G,6,Sample X78,1.266,1266e6,0.125
2017-09-06,2,90,1,rifampicin,G,7,Sample X79,1.314,1314e6,0.125
2017-09-06,2,90,1,rifampicin,G,8,Sample X80,1.355,1355e6,0.125
2017-09-06,2,90,1,rifampicin,G,9,Sample X81,1.25,125e7,0.125
2017-09-06,2,90,1,rifampicin,G,10,Sample X82,1.315,1315e6,0.125
2017-09-06,2,90,1,rifampicin,G,11,Sample X83,1.324,1324e6,0.125
2017-09-07,3,100,1,nalidixic acid,B,2,Sample X14,1.324,1324e6,0.25
2017-09-07,3,100,1,nalidixic acid,B,3,Sample X15,1.299,1299e6,0.25
2017-09-07,3,100,1,nalidixic acid,B,4,Sample X16,1.329,1329e6,0.25
2017-09-07,3,100,1,nalidixic acid,B,5,Sample X17,1.296,1296e6,0.25
2017-09-07,3,100,1,nalidixic acid,B,6,Sample X18,1.29,129e7,0.25
2017-09-07,3,100,1,nalidixic acid,B,7,Sample X19,1.339,1339e6,0.25
2017-09-07,3,100,1,nalidixic acid,B,8,Sample X20,1.351,1351e6,0.25
2017-09-07,3,100,1,nalidixic acid,B,9,Sample X21,1.357,1357e6,0.25
2017-09-07,3,100,1,nalidixic acid,B,10,Sample X22,1.349,1349e6,0.25
2017-09-07,3,100,1,nalidixic acid,B,11,Sample X23,1.358,1358e6,0.25
2017-09-07,3,100,1,nalidixic acid,C,2,Sample X26,1.345,1345e6,0.25
2017-09-07,3,100,1,nalidixic acid,C,3,Sample X27,1.294,1294e6,0.25
2017-09-07,3,100,1,nalidixic acid,C,4,Sample X28,1.291,1291e6,0.25
2017-09-07,3,100,1,nalidixic acid,C,5,Sample X29,1.329,1329e6,0.25
2017-09-07,3,100,1,nalidixic acid,C,6,Sample X30,1.292,1292e6,0.25
2017-09-07,3,100,1,nalidixic acid,C,7,Sample X31,1.323,1323e6,0.25
2017-09-07,3,100,1,nalidixic acid,C,8,Sample X32,1.316,1316e6,0.25
2017-09-07,3,100,1,nalidixic acid,C,9,Sample X33,1.179,1179e6,0.25
2017-09-07,3,100,1,nalidixic acid,C,10,Sample X34,1.28,128e7,0.25
2017-09-07,3,100,1,nalidixic acid,C,11,Sample X35,1.282,1282e6,0.25
2017-09-07,3,100,1,nalidixic acid,D,2,Sample X38,1.191,1191e6,0.25
2017-09-07,3,100,1,nalidixic acid,D,3,Sample X39,1.277,1277e6,0.25
2017-09-07,3,100,1,nalidixic acid,D,4,Sample X40,1.292,1292e6,0.25
2017-09-07,3,100,1,nalidixic acid,D,5,Sample X41,1.27,127e7,0.25
2017-09-07,3,100,1,nalidixic acid,D,6,Sample X42,1.294,1294e6,0.25
2017-09-07,3,100,1,nalidixic acid,D,7,Sample X43,1.341,1341e6,0.25
2017-09-07,3,100,1,nalidixic acid,D,8,Sample X44,1.297,1297e6,0.25
2017-09-07,3,100,1,nalidixic acid,D,9,Sample X45,1.298,1298e6,0.25
2017-09-07,3,100,1,nalidixic acid,D,10,Sample X46,1.305,1305e6,0.25
2017-09-07,3,100,1,nalidixic acid,D,11,Sample X47,1.303,1303e6,0.25
2017-09-07,3,100,1,nalidixic acid,E,2,Sample X50,1.314,1314e6,0.25
2017-09-07,3,100,1,nalidixic acid,E,3,Sample X51,1.277,1277e6,0.25
2017-09-07,3,100,1,nalidixic acid,E,4,Sample X52,1.326,1326e6,0.25
2017-09-07,3,100,1,nalidixic acid,E,5,Sample X53,1.254,1254e6,0.25
2017-09-07,3,100,1,nalidixic acid,E,6,Sample X54,1.319,1319e6,0.25
2017-09-07,3,100,1,nalidixic acid,E,7,Sample X55,1.294,1294e6,0.25
2017-09-07,3,100,1,nalidixic acid,E,8,Sample X56,1.302,1302e6,0.25
2017-09-07,3,100,1,nalidixic acid,E,9,Sample X57,1.326,1326e6,0.25
2017-09-07,3,100,1,nalidixic acid,E,10,Sample X58,1.336,1336e6,0.25
2017-09-07,3,100,1,nalidixic acid,E,11,Sample X59,1.28,128e7,0.25
2017-09-07,3,100,1,nalidixic acid,F,2,Sample X62,1.296,1296e6,0.25
2017-09-07,3,100,1,nalidixic acid,F,3,Sample X63,1.35,135e7,0.25
2017-09-07,3,100,1,nalidixic acid,F,4,Sample X64,1.346,1346e6,0.25
2017-09-07,3,100,1,nalidixic acid,F,5,Sample X65,1.361,1361e6,0.25
2017-09-07,3,100,1,nalidixic acid,F,6,Sample X66,1.329,1329e6,0.25
2017-09-07,3,100,1,nalidixic acid,F,7,Sample X67,1.354,1354e6,0.25
2017-09-07,3,100,1,nalidixic acid,F,8,Sample X68,1.374,1374e6,0.25
2017-09-07,3,100,1,nalidixic acid,F,9,Sample X69,1.367,1367e6,0.25
2017-09-07,3,100,1,nalidixic acid,F,10,Sample X70,1.313,1313e6,0.25
2017-09-07,3,100,1,nalidixic acid,F,11,Sample X71,1.287,1287e6,0.25
2017-09-07,3,100,1,nalidixic acid,G,2,Sample X74,1.325,1325e6,0.25
2017-09-07,3,100,1,nalidixic acid,G,3,Sample X75,1.265,1265e6,0.25
2017-09-07,3,100,1,nalidixic acid,G,4,Sample X76,1.34,134e7,0.25
2017-09-07,3,100,1,nalidixic acid,G,5,Sample X77,1.321,1321e6,0.25
2017-09-07,3,100,1,nalidixic acid,G,6,Sample X78,1.338,1338e6,0.25
2017-09-07,3,100,1,nalidixic acid,G,7,Sample X79,1.369,1369e6,0.25
2017-09-07,3,100,1,nalidixic acid,G,8,Sample X80,1.375,1375e6,0.25
2017-09-07,3,100,1,nalidixic acid,G,9,Sample X81,1.293,1293e6,0.25
2017-09-07,3,100,1,nalidixic acid,G,10,Sample X82,1.33,133e7,0.25
2017-09-07,3,100,1,nalidixic acid,G,11,Sample X83,1.308,1308e6,0.25
2017-09-07,3,100,1,rifampicin,B,2,Sample X14,1.023,1022999999.9999999,0.25
2017-09-07,3,100,1,rifampicin,B,3,Sample X15,1.201,1201e6,0.25
2017-09-07,3,100,1,rifampicin,B,4,Sample X16,1.094,1094e6,0.25
2017-09-07,3,100,1,rifampicin,B,5,Sample X17,1.037,1036999999.9999999,0.25
2017-09-07,3,100,1,rifampicin,B,6,Sample X18,1.008,1008e6,0.25
2017-09-07,3,100,1,rifampicin,B,7,Sample X19,0.962,962e6,0.25
2017-09-07,3,100,1,rifampicin,B,8,Sample X20,1.303,1303e6,0.25
2017-09-07,3,100,1,rifampicin,B,9,Sample X21,0.967,967e6,0.25
2017-09-07,3,100,1,rifampicin,B,10,Sample X22,1.137,1137e6,0.25
2017-09-07,3,100,1,rifampicin,B,11,Sample X23,1.008,1008e6,0.25
2017-09-07,3,100,1,rifampicin,C,2,Sample X26,1.068,1068000000.0000001,0.25
2017-09-07,3,100,1,rifampicin,C,3,Sample X27,1.213,1213e6,0.25
2017-09-07,3,100,1,rifampicin,C,4,Sample X28,1.069,1069e6,0.25
2017-09-07,3,100,1,rifampicin,C,5,Sample X29,1.036,1036e6,0.25
2017-09-07,3,100,1,rifampicin,C,6,Sample X30,1.018,1018e6,0.25
2017-09-07,3,100,1,rifampicin,C,7,Sample X31,1.056,1056e6,0.25
2017-09-07,3,100,1,rifampicin,C,8,Sample X32,1.156,1156e6,0.25
2017-09-07,3,100,1,rifampicin,C,9,Sample X33,0.984,984e6,0.25
2017-09-07,3,100,1,rifampicin,C,10,Sample X34,1.008,1008e6,0.25
2017-09-07,3,100,1,rifampicin,C,11,Sample X35,1.033,1032999999.9999999,0.25
2017-09-07,3,100,1,rifampicin,D,2,Sample X38,1.013,1012999999.9999999,0.25
2017-09-07,3,100,1,rifampicin,D,3,Sample X39,1.115,1115e6,0.25
2017-09-07,3,100,1,rifampicin,D,4,Sample X40,1.134,1134e6,0.25
